"customerID","gender","tenure","PhoneService","MultipleProducts","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","UsingSocial","SupportMovies","TimeUsingProduct","PaperlessBilling","PaymentMethod","MonthlyCharges","WorkaroundIntensity","IsLeadUser"
"9253-QXKBE","Male",29,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94.45,2653.65,"No"
"9445-SZLCH","Female",36,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",97.35,3457.9,"No"
"8331-ZXFOE","Female",58,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","No","One year","Yes","Credit card (automatic)",71.1,4299.2,"Yes"
"3055-OYMSE","Female",53,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",73.8,4003.85,"Yes"
"7568-PODML","Male",1,"No","No phone service","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",45.3,45.3,"No"
"5349-IECLD","Male",2,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",94.95,178.1,"No"
"3945-GFWQL","Female",12,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",44.55,480.6,"No"
"3797-VTIDR","Male",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",23.45,23.45,"No"
"9526-BIHHD","Male",1,"No","No phone service","DSL","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",29.7,29.7,"No"
"4523-WXCEF","Female",59,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","No","Electronic check",101.1,6039.9,"No"
"8364-TRMMK","Female",3,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",50.65,151.3,"No"
"3063-QFSZL","Female",1,"Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",55.4,55.4,"No"
"8775-LHDJH","Female",1,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",90.6,90.6,"No"
"3097-NQYSN","Male",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",86.85,156.35,"No"
"7110-BDTWG","Female",71,"No","No phone service","DSL","No","No","Yes","Yes","No","Yes","Two year","Yes","Electronic check",47.05,3263.6,"Yes"
"3565-UNOCC","Female",29,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",99.05,2952.85,"No"
"9795-NREXC","Female",64,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",85,5484.4,"Yes"
"9249-FXSCK","Female",52,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",111.25,5916.45,"No"
"5493-SDRDQ","Male",2,"Yes","No","DSL","Yes","No","Yes","No","No","No","Month-to-month","Yes","Mailed check",55.1,113.35,"No"
"7445-WMRBW","Female",48,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","No","One year","Yes","Bank transfer (automatic)",73.85,3581.4,"Yes"
"0871-URUWO","Male",13,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",102.25,1359,"No"
"9190-MFJLN","Male",19,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",95.9,1777.9,"No"
"1095-JUDTC","Female",47,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",95.05,4504.55,"No"
"0870-VEMYL","Female",5,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","No","Credit card (automatic)",53.85,259.8,"No"
"5385-SUIRI","Male",52,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",104.2,5568.35,"No"
"3982-XWFZQ","Female",42,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",50.25,2203.65,"No"
"4009-ALQFH","Female",25,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",99.5,2369.05,"No"
"3627-FCRDW","Female",9,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",71,672.55,"No"
"7562-GSUHK","Female",16,"Yes","No","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",93.2,1573.7,"No"
"4903-UYAVB","Male",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.35,126.05,"No"
"6776-TLWOI","Male",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.85,64.55,"No"
"4077-CROMM","Female",31,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",104.2,3243.45,"No"
"3154-CFSZG","Male",47,"Yes","No","Fiber optic","Yes","No","Yes","No","No","Yes","Month-to-month","No","Electronic check",90.05,4137.2,"Yes"
"2868-MZAGQ","Male",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",79.25,79.25,"No"
"4847-QNOKA","Female",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",44.9,44.9,"No"
"6379-RXJRQ","Male",10,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.1,659.65,"No"
"2378-HTWFW","Male",35,"Yes","Yes","Fiber optic","Yes","No","No","No","No","Yes","Month-to-month","No","Credit card (automatic)",91,3180.5,"Yes"
"8650-RHRKE","Male",4,"No","No phone service","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",29.65,118.5,"No"
"0475-RIJEP","Male",43,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",77.85,3365.85,"No"
"1260-TTRXI","Male",4,"Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",54.3,195.3,"No"
"6328-ZPBGN","Female",11,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",95.15,997.65,"No"
"2925-VDZHY","Male",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",88.7,6501.35,"Yes"
"4789-KWMXN","Male",47,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",110.85,5275.8,"No"
"2867-UIMSS","Male",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",80.5,80.5,"No"
"8111-RKSPX","Male",4,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",72.2,305.55,"No"
"1585-MQSSU","Male",17,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","No","Mailed check",51.5,900.5,"No"
"2856-NNASM","Male",43,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",89.55,3856.75,"No"
"8559-CIZFV","Male",21,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","No","One year","No","Mailed check",77.5,1625,"No"
"7547-EKNFS","Male",42,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",95.25,3959.35,"No"
"6769-DYBQN","Male",46,"Yes","No","Fiber optic","Yes","No","No","No","No","Yes","Month-to-month","No","Electronic check",85,3969.4,"No"
"4439-JMPMT","Female",5,"Yes","No","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",85.75,470.95,"No"
"2446-BEGGB","Female",6,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",98.25,560.6,"No"
"8821-KVZKQ","Female",70,"No","No phone service","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",58.4,4113.15,"Yes"
"1496-GGSUK","Female",1,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",25.7,25.7,"No"
"2575-GFSOE","Female",7,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69,506.9,"No"
"2330-PQGDQ","Male",51,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","No","One year","No","Bank transfer (automatic)",84.2,4299.75,"Yes"
"2842-JTCCU","Male",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",46.05,80.35,"No"
"3296-SILRA","Female",1,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",76.4,76.4,"No"
"9681-OXGVC","Female",5,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.5,514,"No"
"5180-UCIIQ","Male",22,"No","No phone service","DSL","Yes","No","No","No","No","Yes","Month-to-month","No","Mailed check",40.05,880.2,"No"
"7153-OANIO","Male",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",69.95,69.95,"No"
"6521-YYTYI","Male",1,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",93.3,93.3,"No"
"8878-HMWBV","Male",3,"Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",49.15,169.05,"No"
"6549-BTYPG","Female",60,"No","No phone service","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",60.8,3603.45,"Yes"
"3751-KTZEL","Female",1,"No","No phone service","DSL","No","No","No","No","No","Yes","Month-to-month","No","Mailed check",35.05,35.05,"No"
"1977-STDKI","Female",1,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",73,73,"No"
"5813-UECBU","Male",33,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Credit card (automatic)",83.85,2716.3,"No"
"0328-GRPMV","Female",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.1,70.1,"No"
"4342-HENTK","Female",2,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.65,142.35,"No"
"4195-SMMNX","Male",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.35,33.2,"No"
"6956-SMUCM","Female",3,"Yes","No","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",99,287.4,"No"
"3223-WZWJM","Male",26,"Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",83.95,2254.2,"No"
"9053-JZFKV","Male",67,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",116.2,7752.3,"No"
"2530-ENDWQ","Female",71,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",93.7,6585.35,"No"
"6615-ZGEDR","Male",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.7,19.7,"No"
"0864-FVJNJ","Female",64,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","No","Electronic check",113.35,7222.75,"Yes"
"9250-WYPLL","Female",5,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",75.55,413.65,"No"
"2754-XBHTB","Female",9,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",77.65,714.15,"No"
"1597-LHYNC","Female",26,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",95,2497.2,"No"
"7055-VKGDA","Male",54,"Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",105.4,5643.4,"No"
"0754-UKWQP","Male",2,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.85,197.7,"No"
"7493-TPUWZ","Male",1,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",79.15,79.15,"No"
"1577-HKTFG","Female",30,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Bank transfer (automatic)",19.65,655.85,"No"
"8752-STIVR","Female",4,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",79,303.15,"No"
"4558-FANTW","Female",17,"Yes","No","Fiber optic","Yes","No","No","Yes","Yes","No","Month-to-month","No","Electronic check",91.85,1574.45,"No"
"8651-ENBZX","Female",60,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",106,6441.4,"No"
"7623-TRNQN","Male",1,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",49.9,49.9,"No"
"9330-IJWIO","Female",13,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.35,1358.85,"No"
"9286-DOJGF","Female",38,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",74.95,2869.85,"No"
"9661-MHUMO","Male",1,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","Yes","Credit card (automatic)",49.25,49.25,"No"
"1842-EZJMK","Male",50,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","No","Electronic check",103.7,5071.05,"No"
"8079-XRJRS","Male",65,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","No","One year","No","Electronic check",89.75,5769.6,"No"
"8073-IJDCM","Female",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",20.3,20.3,"No"
"8884-ADFVN","Male",7,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",101.95,700.85,"No"
"2845-KDHVX","Female",64,"Yes","No","DSL","No","Yes","Yes","Yes","No","Yes","Two year","Yes","Mailed check",68.3,4378.8,"Yes"
"0848-SOMKO","Male",70,"No","No phone service","DSL","Yes","No","Yes","Yes","No","Yes","Two year","No","Bank transfer (automatic)",48.4,3442.8,"Yes"
"2720-WGKHP","Male",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",94,181.7,"No"
"2869-ADAWR","Female",45,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",89.3,4016.85,"No"
"9894-EZEWG","Female",1,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",74.3,74.3,"No"
"7851-FLGGQ","Male",1,"No","No phone service","DSL","No","Yes","No","Yes","No","Yes","Month-to-month","Yes","Mailed check",44.65,44.65,"No"
"0637-UBJRP","Male",13,"Yes","No","Fiber optic","Yes","No","No","No","No","Yes","Month-to-month","No","Electronic check",84.05,1095.3,"No"
"0940-OUQEC","Male",10,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",80.7,788.8,"No"
"0702-PGIBZ","Male",4,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",101.7,364.55,"No"
"1963-VAUKV","Female",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.4,20.4,"No"
"3999-WRNGR","Female",60,"No","No phone service","DSL","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",49.75,3069.45,"Yes"
"3058-HJCUY","Male",41,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",102.6,4213.35,"No"
"3259-FDWOY","Male",71,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",106,7723.7,"No"
"0807-ZABDG","Female",3,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",55.1,154.65,"No"
"5298-GSTLM","Female",60,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",101.4,6176.6,"Yes"
"5748-RNCJT","Male",69,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",106.5,7348.8,"No"
"6121-TNHBO","Female",63,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","One year","No","Bank transfer (automatic)",83,5243.05,"Yes"
"6519-ZHPXP","Female",72,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",108.3,7679.65,"Yes"
"7739-LAXOG","Female",32,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",91.05,2954.5,"No"
"9776-CLUJA","Female",51,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",77.5,3807.35,"No"
"6034-ZRYCV","Female",72,"No","No phone service","DSL","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Electronic check",54.2,3937.45,"No"
"2079-FBMZK","Female",6,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",69.25,418.4,"No"
"6608-QQLVK","Male",1,"Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",50.5,50.5,"No"
"3551-HUAZH","Male",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.4,74.4,"No"
"6302-JGYRJ","Male",31,"Yes","Yes","DSL","No","Yes","No","Yes","Yes","Yes","One year","Yes","Mailed check",79.45,2587.7,"No"
"3685-YLCMQ","Male",58,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",104.65,6219.6,"No"
"8634-MPHTR","Male",47,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.05,4871.05,"No"
"8761-NSOBC","Male",44,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","No","Electronic check",100.55,4398.15,"No"
"8413-VONUO","Male",2,"Yes","No","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","No","Electronic check",95.65,167.3,"No"
"0872-CASZJ","Male",59,"Yes","Yes","DSL","Yes","No","No","Yes","No","Yes","One year","Yes","Mailed check",69.1,4096.9,"Yes"
"9223-UCPVT","Female",1,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",94.4,94.4,"No"
"4351-QLCSU","Female",1,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",55,55,"No"
"5419-JPRRN","Male",1,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",101.45,101.45,"No"
